organisationid,shardid,shortcode,organisationstatus,createddateutc,signupdateutc,productoption,deleteddateutc,saleschannel,channeltype,salestaxbasis,salestaxperiod,salestaxtype,incometaxbasis,provisionaltaxbasis,managedbypracticeflag,payingflag,marketcode,nonpracticestaffusers,practicestaffusers,trialflag
03E6AAFA-80ED-4AD7-A3C9-BFAB5C3F0635,110,!EmH4U,Active,2017-09-13 06:46:56,2017-09-13 00:00:00,Starter,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,0,10,0
ACF1640E-B2AE-4289-9C16-48C69C2E7B61,92,!wNkdb,Active,2016-06-30 07:08:48,2017-09-21 00:00:00,Standard,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,2,5,0
188FA331-AFBC-4279-BCA5-AFDD1693A55F,156,!PZ38c,Active,2010-05-31 05:49:15.327,2010-05-31 00:00:00,GST Cashbook,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,1,3,0
14396C5D-1590-4C94-B38A-DA8EA7304950,132,!tTyu7,Active,2015-05-13 01:52:23,2017-07-18 00:00:00,Standard + Projects,,Partner,Accountant,Australian Accrual Basis,Australian Monthly,Australian GST,None,None,1,1,AU,5,2,0
F5B853B7-58DA-4E5E-8770-6432BF40A197,134,!rvf4A,Active,2016-02-17 02:25:32,2016-02-17 00:00:00,Premium 20,,Partner,Accountant,Australian Accrual Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,17,3,0
FC138CB1-08F7-45AB-8AAD-CFCB544710AE,127,!8SylQ,Active,2019-02-07 03:37:45,2019-02-19 00:00:00,Premium 100,,Partner,Bookkeeper,Australian Accrual Basis,Australian Monthly,Australian GST,Australian Income Times (Option 2),None,1,1,AU,71,8,0
B647D9A7-8446-41CB-AD67-6EEE35C5B00A,114,!z2s4a,Active,2014-04-03 03:09:38,2016-07-22 00:00:00,Premium 5,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,1,5,0
6ECDABDB-8650-4797-A685-4D68D9E4499B,138,!xosub,Deleted,2015-11-11 06:10:35,2015-11-11 00:00:00,Unknown,2018-10-04 15:36:37.607,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,0,AU,2,14,0
F24C66F4-8B71-403C-823F-DAA89134793F,121,!i4494,Active,2018-07-03 02:33:52,2018-07-03 00:00:00,Premium 50,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,5,2,0
01A4B254-6EAC-4A7F-93A2-8A57A2D4523B,144,!46qs5,Active,2017-07-10 05:03:07,2017-08-21 00:00:00,Premium 20,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,Australian Quarterly Installment (Option 1),None,1,1,AU,1,8,0
AD449869-D71F-42D1-91EE-73D767CEDA95,144,!SggjD,Active,2015-06-12 03:06:47,2015-06-12 00:00:00,GST Cashbook,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,1,7,0
40CF933D-7211-4CA7-A967-61A5BD224B1A,115,!MR2Ii,Active,2018-09-29 09:01:04,2019-03-13 00:00:00,Standard,,Online,Unknown,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,0,1,AU,4,0,0
98F1A757-750A-4B67-873B-8CAC8B1BE988,120,!r4LGz,Active,2011-12-26 10:38:34,2012-05-26 00:00:00,Premium 5,,Partner,Accountant,Australian Accrual Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,2,1,0
F8FD9DB7-718E-4BDA-B051-CAE2A7051A89,127,!Evjft,Active,2015-02-02 02:17:49,2016-11-07 00:00:00,Standard,,Partner,Accountant,Australian Accrual Basis,Australian Quarterly (Option 1),Australian GST,Australian Quarterly Installment (Option 1),None,1,1,AU,1,9,0
0A72C803-F366-4DE9-A768-B9959BE5AEEC,120,!h6eSp,Active,2018-06-07 07:05:37,2018-06-28 00:00:00,Standard,,Partner,Accountant,Australian Accrual Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,2,4,0
CD755CAF-8348-4070-BC73-9CD592BB2666,144,!6YhX5,Active,2017-06-30 06:00:55,2017-06-30 00:00:00,Premium 5,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,Australian Quarterly Installment (Option 1),None,1,1,AU,1,4,0
CC58A5F7-8D19-43FE-B2C3-38BED0774BCE,120,!CypmS,Active,2012-09-05 02:19:27.67,2012-09-05 00:00:00,Standard,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,Australian Income Times (Option 2),None,1,1,AU,1,6,0
CD007041-80C7-46D2-8E41-B1B30B29F77B,110,!OiAAv,Active,2017-10-18 11:18:05,2017-11-26 00:00:00,Standard + Expenses,,Partner,Bookkeeper,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,Australian Quarterly Installment (Option 1),None,1,1,AU,5,15,0
CAAB7FE5-8FC2-481C-B164-64ED10E5A8DA,132,!w8ZGG,Active,2015-05-06 08:38:51,2015-05-22 00:00:00,Premium 5,,Online,Unknown,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,3,1,0
0F74B1F9-B6A3-4CBA-A5F8-ED9AE8573AA7,72,!V5xDN,Active,2016-06-23 05:45:17,2016-11-24 00:00:00,Premium 50,,Online,Unknown,Australian Accrual Basis,Australian Quarterly (Option 1),Australian GST,None,None,0,1,AU,4,0,0
5A90CCC0-BCC0-432C-BAB9-71CBA289931B,126,!ZEY3l,Active,2015-03-09 07:39:28,2017-11-17 00:00:00,Premium,,Partner,Accountant,Australian Accrual Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,8,12,0
73F595F2-2ECE-4F25-AC7D-B249485A99E3,110,!UK5W2,Active,2013-06-20 05:53:17.207,2018-01-08 00:00:00,Starter,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,1,2,0
177AB270-F987-4B26-823B-C1370A9A2409,103,!k9QuI,Active,2017-11-02 00:29:22,2018-08-15 00:00:00,Premium,,Partner,Bookkeeper,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,2,1,0
C67729FA-C64F-4C9A-87A3-F7522BD4B580,110,!7KMAz,Active,2013-03-05 05:19:49.957,2013-04-25 00:00:00,Starter,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,0,2,0
7A47FEF7-2086-4C34-8513-33BE47791A5B,128,!XufA6,Active,2015-08-20 22:35:00,2015-09-03 00:00:00,Premium 5,,Partner,Bookkeeper,Australian Accrual Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,3,1,0
FF0D37BC-0015-4A97-B9C5-AF4A7D49996C,108,!DGAhv,Active,2017-06-21 21:29:47,2017-06-23 00:00:00,Premium,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,2,3,0
1E80E205-199B-429D-8A3E-493EF0C2A5A3,92,!jbRzR,Active,2017-08-30 22:53:15,2017-09-12 00:00:00,Premium 5 + Projects,,Partner,Bookkeeper,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,4,2,0
3A6DF4BF-AC69-4B70-BAED-77A8DAF16F76,133,!KZCLP,Active,2015-07-14 04:20:02.937,2015-08-10 00:00:00,Starter,,Partner,Accountant,Australian Accrual Basis,Australian Monthly,Australian GST,Australian Quarterly Installment (Option 1),None,1,1,AU,0,10,0
866AC801-4E56-4B0C-A315-6686B0506591,157,!fZi0Z,Active,2013-09-04 03:55:20,2015-02-04 00:00:00,Premium,,Partner,Accountant,Australian Accrual Basis,Australian Quarterly (Option 1),Australian GST,Australian Quarterly Installment (Option 1),None,1,1,AU,4,1,0
15957D0B-1277-40D1-9BCE-3081406FB9E3,162,!s4ZoJ,Active,2016-08-02 08:40:42,2020-02-18 00:00:00,Standard,,Partner,Accountant,Australian Accrual Basis,Australian Quarterly (Option 1),Australian GST,Australian Income Times (Option 2),None,1,1,AU,8,6,0
7A3881B9-9457-4909-A046-D465183C5F9A,103,!hCBNl,Active,2019-01-31 22:34:41.813,2019-03-01 00:00:00,GST Cashbook,,Partner,Accountant,Australian Accrual Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,1,7,0
7E4AB79E-4EE4-40CF-82D1-C9A4154E31DE,88,!ZIDFi,Deleted,2015-12-15 01:02:05,2015-12-15 00:00:00,Unknown,2018-05-02 15:30:42.357,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,Australian Quarterly Installment (Option 1),None,1,0,AU,2,1,0
669E6375-81C4-49C1-BD1A-B4130FD1A8F4,121,!VV3y4,Active,2013-09-04 04:39:44.26,2013-09-04 00:00:00,GST Cashbook,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,3,12,0
78A91BF4-AFEC-4718-A5E2-A8440B7B10F7,84,!zA4KM,Active,2017-02-23 05:15:58,2019-07-01 00:00:00,Premium,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 3),Australian GST,None,None,1,1,AU,5,1,0
FA11EB7E-88A6-4CDD-BB17-0CEB306C4641,150,!giRZ3,Active,2017-01-19 03:39:31,2017-01-19 00:00:00,Premium,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,Australian Quarterly Installment (Option 1),None,1,1,AU,1,11,0
761EEAC7-5EBA-45A2-8E06-A39969648545,121,!hZt04,Active,2013-06-20 00:22:07,2013-06-20 00:00:00,Premium 50,,Partner,Accountant,Australian Accrual Basis,Australian Monthly,Australian GST,None,None,1,1,AU,3,11,0
3165E447-036D-4BDD-B058-939157A0F978,132,!MgeTd,Active,2015-12-11 06:50:41,2019-07-09 00:00:00,Premium 20,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,8,1,0
7B4BDC29-B07D-411C-97EB-13196E8A0BFC,150,!OYFd7,Active,2016-11-01 05:43:50,2018-09-20 00:00:00,Payroll Cashbook,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,Australian Quarterly Installment (Option 1),None,1,1,AU,1,2,0
F4B48D35-8D15-47A4-8928-BBD92F9B58A0,87,!h2SgJ,Active,2015-11-13 03:36:36,2017-08-03 00:00:00,Premium 50,,Partner,Accountant,Australian Accrual Basis,Australian Monthly,Australian GST,None,None,1,1,AU,6,5,0
4741257E-210B-49FC-B892-0577FDEB71C9,72,!Luriw,Active,2016-06-09 07:04:46,2016-07-11 00:00:00,Standard,,Online,Unknown,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,0,1,AU,2,0,0
06CAB87B-ECD4-41E1-8030-C08A36EAB933,152,!vfOxT,Active,2014-10-16 05:51:09,2019-11-26 00:00:00,Ledger,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,Australian Quarterly Installment (Option 1),None,1,1,AU,4,3,0
F784681F-7CC6-4A45-B23C-94A05918F82E,87,!xyD12,Active,2015-07-07 06:16:28,2016-02-10 00:00:00,Standard,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,1,9,0
C7CAAF7C-1640-451A-BB6B-05D28AE83540,72,!2mtJA,Active,2016-06-07 22:54:44,2019-10-04 00:00:00,Standard,,Partner,Bookkeeper,Australian Accrual Basis,Australian Monthly,Australian GST,None,None,1,1,AU,2,3,0
5E2F3C4F-B9E5-48C7-9E9A-F73C743D7ED0,138,!c1TDL,Active,2016-04-07 18:51:04,2016-05-10 00:00:00,Premium,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,Australian Quarterly Installment (Option 1),None,1,1,AU,1,3,0
3D01578E-7403-4097-A4ED-5E56568A9B26,114,!2kdOX,Active,2014-05-06 23:19:15,2014-05-07 00:00:00,Premium,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,Australian Quarterly Installment (Option 1),None,1,1,AU,5,7,0
B1B2422F-55E3-41E4-8D2F-965E614133B7,115,!1ZkFp,Active,2014-08-27 00:20:17,2014-08-28 00:00:00,Premium,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,2,4,0
FDACC37E-C002-4DED-9C1A-0A3189A8D328,133,!xx2qm,Deleted,2015-12-08 02:20:40,2015-12-08 00:00:00,Unknown,2019-07-04 15:48:06.333,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,Australian Quarterly Installment (Option 1),None,1,0,AU,2,7,0
3A099F25-0353-4587-BFA4-2694ED2D3044,145,!6eZKc,Active,2018-08-01 04:32:19,2018-12-05 00:00:00,Premium 20 + Expenses,,Partner,Bookkeeper,Australian Cash Basis,Australian Monthly,Australian GST,Australian Income Times (Option 2),None,1,1,AU,5,14,0
E92E61A2-BE34-42C5-A13D-473A58B44E36,115,!sQ2Uc,Active,2018-09-28 01:17:08,2018-09-28 00:00:00,Premium 20,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,11,1,0
256263F5-F1E2-457C-96DB-382492E5E7CF,166,!JMhMP,Active,2016-09-20 03:35:38,2018-11-21 00:00:00,Premium 20,,Partner,Accountant,Australian Accrual Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,9,6,0
6675BDF8-A37F-4243-B415-BA6321DF2CC8,110,!ylmXF,Active,2013-07-10 02:03:15,2013-07-10 00:00:00,Premium,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,Australian Quarterly Installment (Option 1),None,1,1,AU,4,5,0
D20972B7-8040-4A5A-9A5C-B269D337F293,126,!gGbli,Active,2016-01-22 04:39:44,2016-02-17 00:00:00,Premium 5,,Partner,Bookkeeper,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,Australian Income Times (Option 2),None,1,1,AU,3,13,0
BEDA7036-8722-496A-A3F6-8E1741CD605F,87,!tthtA,Deleted,2016-04-05 00:42:41.327,2016-04-05 00:00:00,Unknown,2018-09-09 15:35:26.647,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,0,AU,0,1,0
3551D25A-655E-4A47-A759-F9A3A61F2150,139,!nUh2B,Active,2015-05-26 06:51:09,2015-06-25 00:00:00,Standard,,Partner,Bookkeeper,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,Australian Quarterly Installment (Option 1),None,1,1,AU,2,2,0
5F98FAB9-C5D1-4572-A44B-D39D36FEC9AA,162,!D3Ekb,Active,2016-08-04 22:24:29,2016-08-08 00:00:00,Standard,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,1,16,0
0F047B2E-E024-4F68-8DB4-8ECA0A9819A2,104,!SM9SO,Active,2017-11-02 22:29:25,2017-11-03 00:00:00,Premium 5,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,3,4,0
6EB7C2C7-928F-4A07-81AE-BBDAA3F4D617,108,!hjAFB,Active,2013-10-10 04:49:39,2016-06-30 00:00:00,Standard,,Partner,Accountant,Australian Accrual Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,25,32,0
879069D4-9553-4D4D-8769-20B04CB738E0,84,!sCBmU,Active,2017-03-30 00:05:49,2019-10-21 00:00:00,Premium 5,,Partner,Bookkeeper,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,8,9,0
1DF4AD76-A1C8-4D57-A7F1-C24A1503C4B9,126,!vbacy,Active,2019-02-13 04:56:27.457,2019-02-13 00:00:00,Standard,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,2,3,0
4140DA48-C215-476E-A18E-E61588DE9714,93,!spMfT,Active,2016-02-15 07:00:13,2016-03-11 00:00:00,Standard,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,2,2,0
38AB3E2A-A63A-42C8-9EA6-29F4B77119D1,150,!qmLHY,Active,2016-11-13 10:03:22,2016-12-09 00:00:00,Standard,,Partner,Accountant,Australian Cash Basis,Australian Monthly,Australian GST,Australian Income Times (Option 2),None,1,1,AU,1,3,0
D62C7DA2-3A89-4322-8671-4B0F8BE5A517,110,!sA8gX,Active,2013-07-15 06:40:35,2016-09-12 00:00:00,Premium 5,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,4,5,0
FF8BBFC3-CB7A-4F32-8D3A-908A9ED07D89,104,!pwMJo,Active,2017-06-03 07:58:50,2017-06-09 00:00:00,Standard,,Partner,Accountant,Australian Cash Basis,Australian Monthly,Australian GST,None,None,1,1,AU,5,1,0
EC230101-CF84-4825-B55D-3B54E60DFC5B,156,!kGW8K,Active,2012-09-04 00:42:43.10,2012-09-04 00:00:00,GST Cashbook,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,2,1,0
3DE213F1-63CC-4034-9C9E-46B14D121755,138,!e01Ba,Active,2016-03-30 02:56:17,2016-03-30 00:00:00,Premium 20,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,Australian Income Times (Option 2),None,1,1,AU,3,16,0
EB45AEA9-CD3E-4A3B-8D61-075B27A9147C,156,!vFzHu,Active,2011-07-07 05:15:46,2018-02-12 00:00:00,Premium 50,,Partner,Accountant,Australian Accrual Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,2,5,0
3A09F8B6-B66E-473B-A86F-33CB8877B2EE,157,!vnLLV,Active,2013-07-10 04:34:37.973,2016-08-25 00:00:00,Standard,,Online,Unknown,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,Australian Income Times (Option 2),None,0,1,AU,3,0,0
A99AE61F-E245-4BCE-A8DF-FECD511424FA,87,!8xmRn,Active,2015-05-25 05:19:59,2015-05-25 00:00:00,Premium 100,,Partner,Accountant,Australian Accrual Basis,Australian Monthly,Australian GST,None,None,1,1,AU,4,11,0
2B284496-0608-4C62-979C-DCFCA4CC975B,108,!k5GgC,Active,2017-12-07 01:44:12,2017-12-07 00:00:00,Premium 5,,Partner,Accountant,Australian Accrual Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,1,5,0
85E0CD4F-3D28-40F6-92F0-48C8F52111E1,116,!FHmo2,Active,2014-12-11 03:44:54,2014-12-11 00:00:00,Standard,,Online,Unknown,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,0,1,AU,2,0,0
0F01A94D-1627-497A-9A3F-E930AACFF8DD,145,!SDnvx,Active,2017-07-05 13:05:38,2017-08-17 00:00:00,Standard,,Partner,Accountant,Australian Accrual Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,1,1,0
6A99599B-C156-4E38-90D3-90A0974DFB15,110,!LRjI3,Active,2013-07-26 05:15:14,2018-05-11 00:00:00,Premium,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,3,5,0
51AA4799-417E-43DA-8FD7-90708E918202,92,!N6Dot,Active,2015-03-31 07:28:16,2015-10-16 00:00:00,Premium 20,,Partner,Bookkeeper,Australian Accrual Basis,Australian Quarterly (Option 1),Australian GST,Australian Quarterly Installment (Option 1),None,1,1,AU,9,3,0
9BFA0A6E-1FD8-43F3-BA50-0B62B17CE9A1,134,!UI2Dk,Active,2019-02-12 06:34:48,2019-07-01 00:00:00,Premium 5,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,1,1,0
E21FF575-7C6E-460C-948C-3011FFD9FA68,87,!N6ECs,Active,2015-10-18 03:17:18,2016-07-26 00:00:00,Premium 20,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,1,4,0
2322BC79-99F6-4F87-9796-CCCDC3049669,84,!XFEv1,Active,2017-04-05 01:46:48,2017-04-05 00:00:00,Premium 20,,Partner,Bookkeeper,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,6,1,0
7E55FB7B-7AC8-4E89-A611-6D7CB3530D5D,126,!VAPoS,Active,2019-04-03 09:06:58,2019-04-04 00:00:00,Unknown,,Partner,Accountant,Australian Accrual Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,0,AU,0,30,0
7F820EC0-FD69-4907-B448-A8B39B832FEB,116,!0v6bJ,Active,2018-03-08 23:06:01,2018-03-13 00:00:00,Premium 50 + Expenses,,Partner,Accountant,Australian Accrual Basis,Australian Monthly,Australian GST,Australian Income Times (Option 2),None,1,1,AU,14,1,0
638293E6-0287-4391-921A-AF9652E5166D,132,!5WjJz,Active,2016-01-13 05:49:09,2018-06-19 00:00:00,Starter,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,4,1,0
5032BDC1-8988-4B01-BF92-9E606A592898,87,!eO0ME,Active,2017-02-20 08:01:18,2017-02-28 00:00:00,Premium 5,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,2,7,0
585162A4-9976-4D46-976D-B2CD12EBAB50,121,!7daJ7,Active,2018-12-05 02:49:59,2018-12-05 00:00:00,Standard,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,3,9,0
1C4102B7-3029-4054-BA98-C5DA093CF8F8,144,!MoNRW,Active,2015-10-30 01:51:03,2016-05-09 00:00:00,Premium,,Partner,Accountant,Australian Accrual Basis,Australian Quarterly (Option 1),Australian GST,Australian Quarterly Installment (Option 1),None,1,1,AU,7,3,0
4286E404-C3BA-4F46-AA23-E10D5D5AD085,103,!69R1j,Deleted,2017-09-27 00:10:12,2017-11-03 00:00:00,Unknown,2020-02-12 14:31:58.683,Online,Unknown,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,0,0,AU,2,0,0
9ABB319C-8946-449A-BE61-DD67645F46AC,72,!6Q0cM,Active,2016-07-03 22:27:31,2016-07-05 00:00:00,Premium 100,,Partner,Accountant,Australian Accrual Basis,Australian Quarterly (Option 1),Australian GST,Australian Quarterly Installment (Option 1),None,1,1,AU,6,1,0
AE1C7DC8-2D0E-425F-A23B-D341C1D48316,133,!Bp4EF,Active,2015-05-22 04:30:38,2018-01-19 00:00:00,Premium 50,,Partner,Accountant,Australian Accrual Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,28,4,0
E293233C-6649-46ED-8415-438EFE1BD259,127,!FgA92,Active,2019-03-11 11:10:56,2019-03-23 00:00:00,Standard,,Partner,Bookkeeper,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,Australian Quarterly Installment (Option 1),None,1,1,AU,5,2,0
6597CCAF-7081-4E89-B2C8-93BD446A7F50,150,!vTwIH,Active,2016-11-21 04:03:50,2016-12-05 00:00:00,Premium 100,,Partner,Bookkeeper,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,3,2,0
DA5BCBA5-AB20-4175-9315-11D6A10884B9,92,!so82X,Active,2016-04-19 01:37:15,2016-05-16 00:00:00,Standard,2018-03-25 14:30:37.813,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,Australian Income Times (Option 2),None,1,1,AU,2,2,0
E388FAA3-7E3B-43CE-8DF6-A3D04E9E0EE6,103,!3CNRZ,Active,2019-06-27 18:46:48,2019-06-28 00:00:00,Standard,,Partner,Bookkeeper,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,0,1,0
A8C8A3B8-F5FD-47CD-88F7-2F0B62B65B02,133,!Cr4WI,Active,2015-07-26 03:25:40,2017-07-07 00:00:00,Premium,,Online,Unknown,Australian Accrual Basis,Australian Quarterly (Option 1),Australian GST,None,None,0,1,AU,2,0,0
1282A60A-8463-43CB-B5D1-ABD72CF8ACD7,115,!V1qoD,Active,2018-07-30 02:30:23.717,2018-09-03 00:00:00,Standard,,Partner,Accountant,Australian Accrual Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,2,8,0
009649F4-79C0-4D4D-9E8B-675E92FFBFBD,110,!ewf4t,Active,2012-03-06 05:08:58,2012-03-06 00:00:00,Premium 20,,Partner,Bookkeeper,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,4,2,0
